ra,dec,mu_class,mag_auto,flux_radius,elongation,flags,a_world,b_world,axis_ratio_est,size_bin,mag_bin,shape_bin,source_id,fits_path,xml_path,request_url,fits_url,shape_y,shape_x,pixel_scale_arcsec,cutout_size_arcsec_y,cutout_size_arcsec_x,sky_level,p99_flux,status,reason,stdnorm,peaknorm,edgeabsmean,finitefraction,main_flux_fraction,n_components,mask_fraction
150.1473673351007,2.336429946543689,1,24.847558975219727,31.862314224243164,1.2082542181015015,0,1.4576969988411292e-05,1.192758008983219e-05,0.8276404142379761,size_4,mag_3,shape_1,cosmos_000056,cosmos_irsa_auto\fits\cosmos_000056.fits,cosmos_irsa_auto\xml\cosmos_000056.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.147367+2.336430+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.147367_2.336430_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.14737000_2.33643000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0005314117879606783,0.030984947457909584,accept,passed_auto_qa,0.25290536880493164,5.0,0.21640244126319885,1.0,0.4908550954383569,1,0.06196853741496599
150.1304043495743,2.514115626711395,1,25.379436492919922,14.224059104919434,1.3677350282669067,0,1.5666670151404105e-05,1.1275759788986761e-05,0.7311357855796814,size_4,mag_4,shape_2,cosmos_000061,cosmos_irsa_auto\fits\cosmos_000061.fits,cosmos_irsa_auto\xml\cosmos_000061.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.130404+2.514116+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.130404_2.514116_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.13040000_2.51412000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0005494313081726432,0.02348293550312519,accept,passed_auto_qa,0.23282070457935333,3.081846237182617,0.10222278535366058,1.0,0.3546172278385953,1,0.03993055555555555
150.277818315134,1.95102153218685,1,21.965471267700195,12.242523193359375,2.9779012203216553,0,0.000121390497952234,3.725202986970544e-05,0.3358069658279419,size_4,mag_1,shape_4,cosmos_000068,cosmos_irsa_auto\fits\cosmos_000068.fits,cosmos_irsa_auto\xml\cosmos_000068.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.277818+1.951022+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.277818_1.951022_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.27782000_1.95102000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0003507488581817597,0.03344479948282242,accept,passed_auto_qa,0.22978688776493073,4.418976783752441,0.0662156417965889,1.0,0.482877816754026,2,0.052012471655328796
150.0285010891663,2.638314577690161,1,24.87771987915039,9.088702201843262,1.20717453956604,0,3.600820855353959e-05,2.9506170903914608e-05,0.8283806443214417,size_3,mag_3,shape_1,cosmos_000072,cosmos_irsa_auto\fits\cosmos_000072.fits,cosmos_irsa_auto\xml\cosmos_000072.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.028501+2.638315+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.028501_2.638315_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.02850000_2.63832000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,4.686501779360697e-05,0.01960473507642746,accept,passed_auto_qa,0.2685304582118988,4.251074314117432,0.11437445878982544,1.0,0.3109089336014126,2,0.031639739229024945
150.340755048966,2.199704652102575,1,23.777502059936523,9.257942199707031,1.2149916887283325,0,4.0043079934548587e-05,3.329956962261349e-05,0.8230509161949158,size_3,mag_2,shape_1,cosmos_000073,cosmos_irsa_auto\fits\cosmos_000073.fits,cosmos_irsa_auto\xml\cosmos_000073.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.340755+2.199705+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.340755_2.199705_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.34076000_2.19970000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0014697910519316792,0.22856801748275757,accept,passed_auto_qa,0.36925119161605835,5.0,0.011741974391043186,1.0,0.8766990282208375,2,0.0934311224489796
150.209173327221,1.854246979621496,1,21.740325927734375,12.751184463500977,2.7236416339874268,0,0.00011749799887184054,4.13605994253885e-05,0.3671554923057556,size_4,mag_1,shape_4,cosmos_000074,cosmos_irsa_auto\fits\cosmos_000074.fits,cosmos_irsa_auto\xml\cosmos_000074.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.209173+1.854247+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.209173_1.854247_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.20917000_1.85425000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0005684823263436556,0.03861165791749954,accept,passed_auto_qa,0.22504259645938873,4.128262042999268,0.052606821060180664,1.0,0.5250853038487535,1,0.05282738095238095
150.288915783786,2.266623785126617,1,22.71177101135254,7.74763822555542,1.1483567953109741,0,5.012936162529513e-05,4.3422529415693134e-05,0.8708094954490662,size_2,mag_1,shape_1,cosmos_000077,cosmos_irsa_auto\fits\cosmos_000077.fits,cosmos_irsa_auto\xml\cosmos_000077.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.288916+2.266624+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.288916_2.266624_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.28892000_2.26662000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0007109914440661669,0.037176456302404404,accept,passed_auto_qa,0.2212134152650833,5.0,0.05973263084888458,1.0,0.29292350445074355,3,0.041560374149659865
150.389707923109,2.449766042085086,1,24.657310485839844,11.949009895324707,2.9671037197113037,1,6.905921327415854e-05,2.5429209927096963e-05,0.33702901005744934,size_4,mag_3,shape_4,cosmos_000079,cosmos_irsa_auto\fits\cosmos_000079.fits,cosmos_irsa_auto\xml\cosmos_000079.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.389708+2.449766+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.389708_2.449766_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.38971000_2.44977000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0005312871071510017,0.07095111906528473,accept,passed_auto_qa,0.3759348392486572,5.0,0.031313687562942505,1.0,0.7211156331351141,2,0.04450113378684807
150.4135693735075,2.414593824713193,1,25.37953758239746,6.955817699432373,2.093017816543579,0,4.3266689317533746e-05,2.1909729184699245e-05,0.4777790307998657,size_2,mag_4,shape_4,cosmos_000087,cosmos_irsa_auto\fits\cosmos_000087.fits,cosmos_irsa_auto\xml\cosmos_000087.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.413569+2.414594+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.413569_2.414594_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.41357000_2.41459000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0013168947771191597,0.02029791660606861,accept,passed_auto_qa,0.2471369206905365,3.1815404891967773,0.24714542925357819,1.0,0.25315239548748314,1,0.03599773242630386
149.8278708315601,2.164850210700025,1,24.91998291015625,14.263615608215332,1.7011219263076782,1,3.0079860152909532e-05,1.7698650481179357e-05,0.5878473520278931,size_4,mag_3,shape_3,cosmos_000096,cosmos_irsa_auto\fits\cosmos_000096.fits,cosmos_irsa_auto\xml\cosmos_000096.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=149.827871+2.164850+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/149.827871_2.164850_eq_j2000.v0001/results/acs_mosaic_2.0/0001_149.82787000_2.16485000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.0010933559387922287,0.11195751279592514,accept,passed_auto_qa,0.33910122513771057,5.0,0.024700749665498734,1.0,0.7909962768832169,2,0.06898384353741496
