ra,dec,mu_class,mag_auto,flux_radius,elongation,flags,a_world,b_world,axis_ratio_est,size_bin,mag_bin,shape_bin,source_id,fits_path,xml_path,request_url,fits_url,shape_y,shape_x,pixel_scale_arcsec,cutout_size_arcsec_y,cutout_size_arcsec_x,sky_level,p99_flux,status,reason,stdnorm,peaknorm,edgeabsmean,finitefraction,main_flux_fraction,n_components,mask_fraction
149.8827948144345,2.480840119296502,1,25.228649139404297,4.68458890914917,1.5345805883407593,0,3.491007009870373e-05,2.242815935460385e-05,0.6516438722610474,size_1,mag_4,shape_2,cosmos_000013,cosmos_irsa_auto\fits\cosmos_000013.fits,cosmos_irsa_auto\xml\cosmos_000013.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=149.882795+2.480840+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/149.882795_2.480840_eq_j2000.v0001/results/acs_mosaic_2.0/0001_149.88279000_2.48084000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.00018817605450749397,0.009466120041906834,reject,main_object_too_weak,0.3324435353279114,3.4135453701019287,0.23228228092193604,1.0,0.034174171657245164,3,0.007865646258503401
150.0431471750599,2.623721929383829,1,25.366830825805664,3.871511936187744,1.5720720291137695,0,3.061435927520506e-05,1.9409779270063154e-05,0.6361031532287598,size_1,mag_4,shape_3,cosmos_000014,cosmos_irsa_auto\fits\cosmos_000014.fits,cosmos_irsa_auto\xml\cosmos_000014.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.043147+2.623722+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.043147_2.623722_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.04315000_2.62372000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,8.992752555059269e-06,0.006367446854710579,reject,main_object_too_weak,0.39794474840164185,5.0,0.29155412316322327,1.0,0.03892803918596838,1,0.00612953514739229
149.8314669951731,2.297178764971145,1,25.422290802001953,5.4518914222717285,2.254347085952759,0,4.1956598579417914e-05,1.9203089323127642e-05,0.44358742237091064,size_1,mag_4,shape_4,cosmos_000015,cosmos_irsa_auto\fits\cosmos_000015.fits,cosmos_irsa_auto\xml\cosmos_000015.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=149.831467+2.297179+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/149.831467_2.297179_eq_j2000.v0001/results/acs_mosaic_2.0/0001_149.83147000_2.29718000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,2.2595453629037365e-05,0.007813645526766777,reject,main_object_too_weak,0.37944215536117554,3.2788679599761963,0.2890212833881378,1.0,0.013401401363033335,1,0.003755668934240363
150.1893736247612,2.554333872005748,1,23.10451889038086,6.770676136016846,1.1942801475524902,0,4.523399911704473e-05,3.8057591154938564e-05,0.8373245000839233,size_2,mag_1,shape_1,cosmos_000016,cosmos_irsa_auto\fits\cosmos_000016.fits,cosmos_irsa_auto\xml\cosmos_000016.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.189374+2.554334+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.189374_2.554334_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.18937000_2.55433000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.00033096017432399094,0.02213655225932598,reject,main_object_too_weak,0.2555753290653229,4.116918087005615,0.11501563340425491,1.0,0.18322643867381616,3,0.0182468820861678
150.0643778520658,2.211765296540603,1,22.935884475708008,7.800052642822266,1.7797011137008667,0,5.331595093593933e-05,3.191456926288083e-05,0.5618920922279358,size_2,mag_1,shape_3,cosmos_000018,cosmos_irsa_auto\fits\cosmos_000018.fits,cosmos_irsa_auto\xml\cosmos_000018.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.064378+2.211765+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.064378_2.211765_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.06438000_2.21177000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.00046393630327656865,0.019426751881837845,reject,main_object_too_weak,0.3323161005973816,4.571476936340332,0.19964513182640076,1.0,0.15780465068278673,2,0.018424036281179137
149.9940364209845,2.027519886213461,1,23.42859649658203,8.144680976867676,2.211583137512207,0,6.252786261029541e-05,3.150758857373148e-05,0.45216476917266846,size_2,mag_1,shape_4,cosmos_000019,cosmos_irsa_auto\fits\cosmos_000019.fits,cosmos_irsa_auto\xml\cosmos_000019.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=149.994036+2.027520+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/149.994036_2.027520_eq_j2000.v0001/results/acs_mosaic_2.0/0001_149.99404000_2.02752000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,0.00011855470074806362,0.011538123711943626,reject,main_object_too_weak,0.3215877115726471,4.6356377601623535,0.18701884150505066,1.0,0.18687933107360605,1,0.01987670068027211
150.3987402762096,2.410970600052632,1,24.12571144104004,7.379479885101318,1.1803452968597412,0,3.416461913730018e-05,2.8940250558662228e-05,0.8472096920013428,size_2,mag_2,shape_1,cosmos_000020,cosmos_irsa_auto\fits\cosmos_000020.fits,cosmos_irsa_auto\xml\cosmos_000020.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.398740+2.410971+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.398740_2.410971_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.39874000_2.41097000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,-6.1785940488334745e-06,0.007155329920351505,reject,main_object_too_weak,0.3851882815361023,5.0,0.2693674564361572,1.0,0.08948605868071638,1,0.011302437641723355
150.277164402114,2.226181533083347,1,24.317821502685547,7.883927345275879,1.4159830808639526,0,4.9426038458477706e-05,3.419828863115981e-05,0.7062231302261353,size_2,mag_2,shape_2,cosmos_000021,cosmos_irsa_auto\fits\cosmos_000021.fits,cosmos_irsa_auto\xml\cosmos_000021.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.277164+2.226182+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.277164_2.226182_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.27716000_2.22618000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,-1.283514120586915e-05,0.010543256998062134,reject,main_object_too_weak,0.3844340741634369,3.0983221530914307,0.2792026102542877,1.0,0.021084587795314965,1,0.00496031746031746
149.9912409298007,1.835503890236698,1,24.16985321044922,6.321756839752197,1.7189123630523682,0,3.89055312552955e-05,2.4205559384427033e-05,0.5817632079124451,size_2,mag_2,shape_3,cosmos_000022,cosmos_irsa_auto\fits\cosmos_000022.fits,cosmos_irsa_auto\xml\cosmos_000022.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=149.991241+1.835504+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/149.991241_1.835504_eq_j2000.v0001/results/acs_mosaic_2.0/0001_149.99124000_1.83550000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,-0.00029482480022124946,0.011569365859031677,reject,main_object_too_weak,0.3355863392353058,5.0,0.1752621829509735,1.0,0.08096208732199213,4,0.011196145124716554
150.4751831575412,2.041974528945971,1,23.872936248779297,7.331401348114014,2.1785831451416016,0,5.7355500757694244e-05,2.5010740500874817e-05,0.4590139389038086,size_2,mag_2,shape_4,cosmos_000023,cosmos_irsa_auto\fits\cosmos_000023.fits,cosmos_irsa_auto\xml\cosmos_000023.xml,https://irsa.ipac.caltech.edu/cgi-bin/Cutouts/nph-cutouts?mission=COSMOS&locstr=150.475183+2.041975+eq+j2000&sizeX=5.0&sizeY=5.0&units=arcsec&mode=PI&max_size=180&ntable_cutouts=1&cutouttbl1=acs_mosaic_2.0,https://irsa.ipac.caltech.edu:443/workspace/TMP_ygEXd9_3236566/Cutouts/150.475183_2.041975_eq_j2000.v0001/results/acs_mosaic_2.0/0001_150.47518000_2.04198000_acs_I_mosaic_30mas_sci.fits,168,168,0.03,5.04,5.04,-1.9116796465823427e-05,0.008751127868890762,reject,main_object_too_weak,0.36067453026771545,5.0,0.2269802987575531,1.0,0.14655752505579198,1,0.01711309523809524
